	source_intensity	horizontal_distance	vertical_distance	felt_damage	insulation
102274	0.125561192	433.5098427	379.2957736	1	0.641903977
102275	11.73859641	638.519884	140.0550296	1	0.42270839
102276	0.000116929	69.92030087	338.7587192	0	0.054177681
102277	0.133580416	812.6738351	332.5834765	1	0.11773045
102278	8.84E-05	741.2491032	453.8737074	0	0.794784463
102279	5.11E-05	683.3372632	241.2770991	1	0.655680878
102280	40.08409633	538.5818862	492.4159089	0	0.995377922
102281	1.84902E+13	366.9605138	536.0685267	0	0.195337255
102282	1246147.99	420.2994813	892.0302058	1	0.457491414
102283	71645170.96	943.1502272	645.5727612	1	0.595200428
102284	2591.319705	551.1677835	495.7148545	1	0.248537701
102285	2.27E-06	605.5137443	362.9145645	1	0.837078338
102286	0.794091036	591.9086713	411.0291604	1	0.7363126
102287	15.67549348	114.0817947	554.2951608	0	0.276240014
102288	0.15316844	391.7847407	402.7294575	1	0.445111644
102289	0.087047058	364.0425788	537.6571242	0	0.639480687
102290	373347.4545	972.0013625	403.2572173	1	0.592387093
102291	188747727.8	338.9225634	465.534361	0	0.375816897
102292	2.99253E+11	92.86151864	673.3772202	1	0.731489457
102293	2.746115424	437.7687978	351.7706024	0	0.052121841
102294	45967049776	176.584749	294.1712086	0	0.041102443
102295	2.461670461	463.9486968	558.3536996	1	0.78480696
102296	161.1683433	510.3376457	584.6634037	1	0.915482622
102297	1304.198698	3.660562475	186.0174138	1	0.667143754
102298	633293240.8	840.2140241	683.901082	1	0.27362506
102299	1.24E+16	434.8556937	614.8153379	1	0.463145917
102300	0.000134335	766.7381737	824.3248477	1	0.217415591
102301	0.186656795	544.00889	534.1765725	0	0.120516595
102302	168999.2617	260.1209407	603.822572	0	0.981556414
102303	5.43E-06	766.6065006	616.9344801	0	0.633374527
102304	0.006376529	114.0923702	816.8442596	1	0.607867173
102305	0.986995222	700.2236315	495.1013632	1	0.811804162
102306	8.22E-07	280.5953262	640.4728759	1	0.186415772
102307	503262.8852	652.9782974	401.6604616	1	0.041844332
102308	0.000117443	699.0711131	290.2336029	0	0.509968369
102309	85090.965	454.3069785	348.693291	1	0.901697397
102310	6.42512E+11	404.6634247	127.7580042	0	0.448908385
102311	1.11E+16	488.5610902	721.6377952	1	0.092797144
102312	3662.865766	394.6840834	610.7595418	1	0.72747461
102313	5.75E-05	710.1929864	458.6121233	0	0.993060743
102314	5.43014E+11	513.5408187	801.0306357	1	0.329770852
102315	1368.974474	562.1102568	413.1030514	0	0.198594612
102316	1481.47128	406.4150827	534.5876794	0	0.645711472
102317	285980.5996	811.606141	554.5987601	1	0.596901242
102318	5.74E-07	410.1297139	166.4400195	0	0.667320486
102319	1.37E-05	531.0618589	298.5241536	1	0.742836262
102320	19040346.05	676.4441807	453.5742446	1	0.393940652
102321	0.007931769	428.7186408	344.7137848	0	0.005695572
102322	284913.3028	567.5687032	207.7294744	0	0.982306138
102323	10.64204811	622.7143087	315.9374423	1	0.864175211
102324	2119943440	569.2301992	230.6933322	1	0.713396937
102325	5.41288E+13	573.5704817	559.5211899	1	0.883992168
102326	577.8083134	732.5850692	273.7696146	0	0.782279178
102327	67948616.08	642.7220344	412.6613098	1	0.547959918
102328	11.78161197	517.4864659	370.4028181	0	0.140450328
102329	2.55259E+11	446.9348111	876.8816211	0	0.417980527
102330	0.004159989	769.6456856	452.1949827	1	0.87383151
102331	877271.4839	648.3089463	532.8290909	1	0.934691504
102332	0.046138989	796.836886	531.9426201	1	0.451395724
102333	624934.3299	455.5236593	385.4651982	0	0.380936225
102334	3.810397287	748.0778646	396.7234285	0	0.972095759
102335	11153.96121	274.4509683	424.7053752	0	0.685329498
102336	0.047630292	588.2074199	547.7218052	1	0.004075986
102337	49355894.21	668.4948251	664.7547306	0	0.928368248
102338	43143756941	489.4069268	787.0563211	0	0.898527155
102339	5.096341574	916.2989019	-29.52601549	1	0.262942323
102340	1.65E-06	732.4273183	536.6844883	1	0.737635271
102341	71124.31472	562.2798776	538.0725645	1	0.473561756
102342	46222.53671	470.6580914	333.9639179	0	0.922167684
102343	482838747.3	640.1182521	319.6370406	1	0.066845413
102344	77484.03546	241.3217646	947.2579048	1	0.317445467
102345	21842187916	724.0433204	377.1424925	0	0.573520218
102346	30434319.2	752.4996137	575.1961739	1	0.851917459
102347	0.038250804	644.16742	558.5535362	0	0.815064626
102348	226.5729195	660.9344623	135.8448257	1	0.291573137
102349	0.000558153	550.9052815	319.6243658	0	0.480718885
102350	2.4368E+14	99.43977514	579.4949263	1	0.702181941
102351	0.000176283	296.0370357	422.596916	1	0.297623407
102352	6095272.892	222.0552862	359.9832108	0	0.733482623
102353	0.00151563	492.9664691	474.2540294	0	0.224717375
102354	2.130078996	764.0970328	632.9671346	1	0.007260219
102355	130.1463163	356.1740292	651.5535096	0	0.970397939
102356	0.001701539	261.8314701	219.2030057	0	0.085826074
102357	0.146435191	349.3261438	973.0567014	0	0.822092738
102358	26524.80799	207.858351	426.869587	0	0.423711627
102359	421574020.7	391.7175287	428.6834013	1	0.400987466
102360	45410756.62	385.5721706	317.7487807	0	0.991686287
102361	38.92291743	351.8569359	54.75110386	1	0.330388097
102362	96890.5755	958.4708706	633.2416696	0	0.032893238
102363	5.13E-06	539.8971202	711.8515078	0	0.73553777
102364	0.04578335	457.1695379	227.9890395	0	0.228287872
102365	11.42458004	497.9198763	373.5753473	1	0.1366094
102366	0.000173068	716.0508204	165.0550141	1	0.634340855
102367	1245.498947	506.0681138	673.937585	1	0.916710368
102368	0.209552603	938.896818	425.3801532	0	0.310073135
102369	0.057838724	562.535374	338.4616991	0	0.452366586
102370	1.83E-05	617.3552645	544.3088493	0	0.119072724
102371	12800.45409	549.3886575	600.70948	0	0.83778995
102372	62244.96025	388.8031819	286.45133	1	0.550579127
102373	38190.40217	650.8354626	626.2850223	0	0.00370466
102374	0.133243394	344.8503901	403.5365249	1	0.064906293
102375	0.019410529	771.9344734	679.6826368	0	0.609729552
102376	2.52E-05	379.8766083	602.6285117	1	0.629339286
102377	1.713306039	404.1689536	318.7322043	1	0.609550405
102378	8323318.836	639.1085879	702.416319	1	0.998683408
102379	0.363160753	171.4786191	330.4617448	0	0.576656082
102380	119.4328406	627.9646635	402.1235194	0	0.593837045
102381	423.7259015	324.5968768	362.6525551	0	0.910781244
102382	0.662171517	365.4597536	273.7794929	1	0.275618696
102383	0.000284305	849.4797708	672.7554909	0	0.152332082
102384	4.015302192	355.6024915	259.7363934	1	0.173964004
102385	2426.770547	778.9959076	342.9092981	1	0.989596385
102386	477605.9805	528.3771202	898.8836923	0	0.636181946
102387	2.46E+17	798.2152292	514.193181	1	0.89701734
102388	7.313374257	190.8251855	25.69503133	0	0.936922529
102389	16696.33775	222.8536893	439.8139749	0	0.294731036
102390	9.59E-05	712.2212432	249.3984871	1	0.749990982
102391	140.8863883	855.159688	277.795272	1	0.654638289
102392	6.97E-07	489.8795976	505.0483069	1	0.672902477
102393	0.000683845	408.1153406	780.617392	1	0.645659152
102394	1.06E-06	528.8125207	280.2314489	1	0.666102747
102395	16.35422396	279.6609079	591.43591	1	0.99329308
102396	0.0140602	255.3491946	128.0424021	0	0.920742692
102397	2112.230412	851.9710528	210.5267651	0	0.29128596
102398	63.65829934	477.4951855	719.5247047	0	0.055928872
102399	0.000177828	745.4325229	595.1169435	1	0.20914671
102400	0.044001348	441.3659207	515.7812258	0	0.636158067
102401	0.053770856	556.9122225	369.7588944	1	0.455490201
102402	8770618.066	433.9432406	661.8111611	1	0.089569282
102403	1.48E-05	667.4496717	307.4685826	1	0.725545036
102404	1.76049E+11	609.9411072	820.3152465	1	0.462803642
102405	0.076637044	681.6767705	281.113635	0	0.945788736
102406	0.013654239	420.7089889	214.6181624	1	0.072551554
102407	18.89546187	211.792745	615.8918276	1	0.737476487
102408	36875141443	594.8183626	512.606184	0	0.039627818
102409	0.006522477	384.240385	502.3812216	0	0.008333088
102410	0.085864988	706.7924194	593.3491783	0	0.694107648
102411	8.58E-06	633.5346176	688.9642805	1	0.306098176
102412	0.165545722	721.3346543	608.8966157	1	0.900651016
102413	2205576219	420.1925258	368.2186039	1	0.602022971
102414	0.367308724	541.1218446	915.6463073	0	0.419267468
102415	0.121803752	409.2725461	885.4363035	1	0.890801424
102416	0.000126865	301.9396663	83.35287482	1	0.008519952
102417	1996.483338	839.4530402	311.5202253	1	0.711426044
102418	1.07E+19	554.5269903	323.7246077	1	0.47782193
102419	154448.331	677.9153164	577.2174195	1	0.32688998
102420	1.08E-05	432.8064636	464.5839389	0	0.951185698
102421	1322.729814	363.9596442	621.6779334	0	0.945650504
102422	1.85E-05	422.388676	703.1031184	0	0.712384206
102423	90573752.3	637.5392811	519.2596016	1	0.190119323
102424	5.090458962	360.2415926	918.6811949	1	0.342926664
102425	19723.41148	559.907658	582.1898558	0	0.299115577
102426	137115996.1	414.7771311	431.1664256	0	0.53841418
102427	1.95E+16	780.4311197	401.6989658	0	0.233648505
102428	7.70E-05	443.1912915	242.8981833	0	0.444768743
102429	43.75711977	220.906605	561.1879563	1	0.468030334
102430	0.0983639	793.9214877	232.8095428	0	0.484446392
102431	0.012990058	225.3799738	589.0354097	0	0.964589902
102432	78379.6435	453.7048276	454.478497	0	0.914456783
102433	0.220762162	0.671254418	391.0214651	0	0.910924459
102434	15.52844982	701.5202225	520.5966195	0	0.696916884
102435	8.54E-05	551.8388733	487.2601251	1	0.884374554
102436	355.6436489	384.9894436	533.2690355	0	0.834609309
102437	1938.139276	580.3156555	335.6281287	0	0.657277173
102438	13.78624148	647.2879859	434.2512837	1	0.837080621
102439	1.43E+16	450.0977682	637.033619	1	0.994798115
102440	9883659.83	293.7606094	452.5850499	0	0.671373586
102441	1502.356011	710.1060193	364.8546561	0	0.503963908
102442	3.94E+17	612.9348181	508.6908918	0	0.243664071
102443	0.002460228	559.9178702	402.99016	0	0.825309143
102444	1418.121313	474.7946542	293.4019869	0	0.449069092
102445	0.002165865	226.0616923	478.864834	1	0.316416135
102446	1.91839E+14	544.2275239	555.8295411	0	0.442636125
102447	1278513.649	564.433435	304.8918493	0	0.638329194
102448	8.65E-05	583.7512895	385.7594218	0	0.619252093
102449	0.000131873	257.0445442	371.441771	0	0.090258688
102450	56872035.4	194.6914883	246.976732	0	0.86078349
102451	1.0522E+13	759.2394921	449.2305453	0	0.308982565
102452	0.001726712	503.9506016	818.0606733	1	0.635587975
102453	9650375.21	366.5456761	481.4101088	0	0.734508154
102454	3.25E-06	478.8832062	765.3503004	1	0.790074751
102455	746336.2652	305.8606563	814.5678387	0	0.774945702
102456	43.73053431	598.0963493	613.5073914	1	0.22626291
102457	0.059058662	585.533189	611.7361407	1	0.986420977
102458	0.000543111	233.5627104	279.7530827	1	0.599000973
102459	9685501.113	1.56485779	413.411209	1	0.472190151
102460	83401.51242	674.4611933	506.2036081	0	0.158811988
102461	2.00E-05	547.2685435	427.0785921	1	0.599374356
102462	1.24E-06	458.8106216	513.9808243	1	0.037606069
102463	0.158062946	814.9828527	525.4874649	1	0.407508334
102464	2.20E-05	557.3499368	828.7853157	0	0.785319287
102465	519.0276025	657.7553617	528.327004	0	0.655451864
102466	8857179.291	374.6780845	740.18175	0	0.579811803
102467	0.061989307	201.0126963	446.5457137	0	0.047691319
102468	111.5241081	574.7307691	-86.1074397	0	0.072506153
102469	3.36E-06	288.8865327	613.0844896	1	0.303821321
102470	27.59053364	56.65556748	902.825687	0	0.928035964
102471	9.03522E+14	267.5699552	728.2237308	1	0.164474402
102472	3.47E-05	612.7465912	693.7602121	1	0.738194984
102473	16.30053703	412.309766	475.5052576	1	0.383314171
102474	100883627.5	228.0233352	392.8250404	0	0.256427116
102475	316713.5117	352.9995597	832.1002098	1	0.640948639
102476	0.001773277	364.8994974	157.3850528	0	0.300520848
102477	13601383723	763.4048453	303.6787834	0	0.828148651
102478	0.851228942	635.2228003	652.9514482	1	0.703864136
102479	192190.7723	577.9369172	610.1307459	0	0.041032145
102480	7.2637E+15	908.7590128	391.6649984	1	0.583848739
102481	369432.7298	229.3345235	431.0738606	0	0.515829948
102482	1114979.063	419.8333963	265.6728104	0	0.622565567
102483	8715767462	442.3141375	259.7498082	0	0.61071562
102484	17752.11367	669.6091511	616.9927743	0	0.563735203
102485	3.86E-05	698.9827383	271.6722778	1	0.328501588
102486	307163.4401	697.1913537	599.1143641	0	0.416411565
102487	0.000355499	473.2186995	540.4512707	1	0.634655636
102488	1354423.995	604.9522146	463.7055961	0	0.925150251
102489	0.00366102	346.8390872	259.96176	1	0.710476655
102490	1.198539854	404.2959954	887.1527563	1	0.345560532
102491	0.891608538	932.1309339	688.7169883	1	0.456150005
102492	0.001896978	590.7849448	655.0492249	0	0.915535406
102493	1412058.416	671.9297627	165.1062979	0	0.14113183
102494	122867.8047	269.8327517	401.4466496	0	0.892887573
102495	5.543602437	921.1381051	737.8343936	1	0.274218221
102496	3081608.005	175.6895508	677.089183	1	0.949326649
102497	102.9386453	970.7460165	658.6812151	0	0.311532967
102498	47.97714745	332.3460115	185.56801	1	0.900068847
102499	0.046779759	299.7695529	744.354681	1	0.235598586
102500	0.007028777	498.0083357	222.9056504	1	0.108312805
102501	0.004770374	566.1389249	467.3610706	1	0.025698284
102502	2.092239082	609.5898363	542.8569711	1	0.547509524
102503	109384.4859	277.9098764	611.0424823	1	0.809558289
102504	0.00467117	619.0430762	760.9873832	0	0.767554974
102505	30.18948094	301.6988266	579.2431073	1	0.175963937
102506	7886172460	627.4770724	639.7627139	1	0.654676233
102507	3179570592	754.7828766	297.5269977	1	0.720688064
102508	1.04E-06	452.3415639	692.4246249	0	0.306504466
102509	8.57E+18	167.7262696	577.7734225	1	0.308559401
102510	1514932.81	572.9262427	701.4039147	1	0.065579513
102511	0.000680221	291.2093851	126.9198821	0	0.916453871
102512	2.232937646	668.0039421	496.5148602	1	0.970462422
102513	32762827.64	156.1288862	512.1456137	0	0.120378501
102514	15157.55329	430.0112934	399.1717848	0	0.449064545
102515	5.90E-06	248.6114811	1251.019379	0	0.707355697
102516	56.8931453	419.7098151	312.3921669	1	0.191893569
102517	0.000480632	543.349414	432.0679034	1	0.038568813
102518	0.000423947	838.8548163	201.4765424	0	0.467511707
102519	0.091942713	617.8899704	328.2303392	1	0.427398569
102520	0.599812135	894.2660524	302.3387181	1	0.239698076
102521	2.78381E+12	357.476858	658.5744517	0	0.896253769
102522	11.95294943	505.5611108	318.3729814	1	0.397441297
102523	0.010662311	697.817713	634.5784845	1	0.562368843
102524	4.90E-05	549.9445393	433.2496223	1	0.551968997
102525	1985.381827	402.0284189	670.7505983	0	0.113941388
102526	67822.57174	231.306195	586.6930033	0	0.302075736
102527	64.41669141	227.7660129	496.7247248	1	0.984792548
102528	1.43452E+14	546.9628198	449.6954624	1	0.277402549
102529	468118790.7	463.7096429	490.5317063	1	0.707582446
102530	1.02E+17	437.254442	596.36652	0	0.652242121
102531	4.36E-05	285.6316027	393.5882864	0	0.291869422
102532	19548.2356	338.5441208	322.769736	1	0.562411498
102533	0.64978273	534.7651479	260.2065282	1	0.829011569
102534	12950217498	181.9187668	512.3864151	0	0.220231885
102535	3.333313722	281.1856279	699.5256531	1	0.544860142
102536	278911181.6	117.4214356	264.7503276	1	0.966897143
102537	9.23E-07	283.4630207	719.3386695	0	0.400124801
102538	3.482936416	889.5214374	795.139481	0	0.043601003
102539	0.106985858	567.0350723	605.3906074	0	0.706053856
102540	22171841947	566.3605899	401.6070166	1	0.593663025
102541	8.53E-07	499.4380583	707.0078189	0	0.15587534
102542	0.006748143	501.39725	664.1755245	1	0.894230053
102543	0.680461933	279.2402393	721.9000296	1	0.483263235
102544	1.401790518	400.0148941	462.7738906	1	0.717453675
102545	0.047634749	490.3294733	204.5871445	1	0.330584829
102546	81.53100433	287.2709821	710.268529	0	0.540934494
102547	1.65066E+13	463.3031979	916.2884856	0	0.466872993
102548	0.081111866	568.8985331	578.2366325	0	0.258396684
102549	1.197365386	407.93606	497.6957503	1	0.406867886
102550	0.001778225	878.5508771	532.2925562	1	0.465492835
102551	0.004420451	710.7672257	358.701499	0	0.415035895
102552	0.095010869	487.1844385	589.8495937	1	0.022362686
102553	3.489115274	632.4941182	466.6258183	0	0.449094689
102554	2728.323309	392.2497396	412.3750187	0	0.302901101
102555	749380.6052	622.6816242	559.9023574	0	0.66294595
102556	0.019728122	277.8376438	685.9202371	0	0.290348801
102557	287.1951763	333.8148766	385.5447679	0	0.070941674
102558	0.002456979	227.9709415	397.4870844	1	0.450206039
102559	6.74E-05	659.0446453	484.2151179	1	0.145553547
102560	34320422873	348.6364864	939.8934146	0	0.306413608
102561	28.33265005	559.9270246	752.9305857	0	0.021077879
102562	1.91E-05	86.99226779	50.87201873	0	0.757390955
102563	3263.181482	576.3939103	871.6231371	0	0.206351165
102564	2202424596	323.2198068	622.2615878	1	0.82160589
102565	0.001099832	639.7644565	507.673025	0	0.704990928
102566	10944.42502	506.8804913	574.9229864	0	0.164107786
102567	209889.7853	598.8071287	330.39063	1	0.398684796
102568	337.1689601	413.1990029	628.2337543	1	0.346644188
102569	20.9024192	484.8716366	708.9450662	1	0.514905346
102570	3.92587E+14	385.9886375	380.3454313	0	0.28820671
102571	0.041878232	452.7757276	515.4088381	0	0.167561998
102572	5.688052187	209.771635	700.4601848	1	0.489352371
102573	0.006333683	344.7214506	384.9711252	1	0.46764818
102574	7266.790936	466.3733305	281.8129301	0	0.288940181
102575	0.010344958	567.9713977	252.957932	1	0.753635689
102576	3132602487	653.285021	519.3190581	1	0.004714976
102577	0.000126087	615.5916739	397.3057153	1	0.228859511
102578	23731.06147	471.0079684	476.6341144	0	0.196865369
102579	0.000320651	416.6896765	259.7928476	1	0.86098247
102580	9.97822E+12	417.2681868	290.0167861	1	0.94437186
102581	1759.256683	415.6793923	426.7255441	1	0.358939149
102582	5928.059023	469.4453669	274.2259268	1	0.265311893
102583	0.490038777	399.2403862	786.0579148	0	0.972655922
102584	27553.30568	526.7455968	450.2747314	0	0.4550904
102585	0.034194573	331.2254087	264.1910441	1	0.468021588
102586	3.67E-07	300.8601968	411.6552357	1	0.915711946
102587	772767.196	65.42198227	639.8677353	0	0.12426374
102588	3.51518E+15	544.7689172	207.9142072	0	0.10349457
102589	2.54E+21	370.7368562	884.4562644	1	0.016817315
102590	1.48E-06	402.926478	752.4544593	1	0.675617098
102591	1579.16345	671.6185983	485.3926208	0	0.269269315
102592	0.002907372	410.9147765	356.8331357	0	0.70909823
102593	659685890.9	163.8866595	776.3738659	0	0.473417265
102594	0.054779774	369.7059965	349.554094	1	0.565181191
102595	0.019207468	164.5600383	307.3214743	0	0.945456193
102596	9.24E-05	281.8501722	504.5124075	0	0.385324108
102597	6.30E-07	53.99249547	-83.83195792	0	0.823923038
102598	174667347.5	1021.859757	605.4610784	1	0.575625604
102599	860701.6161	626.9699481	712.3598855	0	0.257717674
102600	2.976998135	529.5295434	802.3997668	0	0.61201772
102601	4.71046E+11	888.9749525	79.54358231	1	0.44992759
102602	0.000145414	720.9694109	979.1028499	0	0.887010735
102603	1.17E-05	854.299769	503.1355058	1	0.820183378
102604	0.757413684	555.1603443	368.4693689	1	0.436569783
102605	423901558.1	571.8247138	392.7168461	1	0.613214851
102606	5.09098E+13	567.5092735	781.0230099	1	0.986463889
102607	13952.10813	381.6593708	615.3708673	0	0.544585312
102608	0.000389977	421.8922698	910.4164072	1	0.390159699
102609	1.16596E+11	864.1219127	597.7799939	1	0.801931928
102610	0.000221778	355.1747615	649.3575848	0	0.28402257
102611	965.2244826	983.1862177	607.0505272	1	0.292612228
102612	0.29110209	976.2244143	588.4568646	0	0.396914007
102613	8069744692	456.5915346	479.7908282	0	0.545117339
102614	1020.083028	684.9783648	736.6354473	1	0.573856413
102615	36727005901	713.4993524	266.2159627	1	0.220475296
102616	1.00519E+14	755.9308056	478.1395158	0	0.273978221
102617	9015240340	306.1392506	361.965276	1	0.502050035
102618	1.59375E+12	375.0458472	742.7285109	0	0.460045308
102619	0.010348372	566.080295	364.5045199	0	0.925000042
102620	0.002015709	484.2073413	708.05757	0	0.839134246
102621	1.01E-06	545.1661486	370.22535	1	0.887142829
102622	0.020996615	497.9015761	489.9201908	0	0.473154603
102623	542645728.7	636.289704	506.9395687	0	0.556501984
102624	7971643.169	359.078985	123.2578521	0	0.175294236
102625	0.5864039	458.6318221	892.4251026	1	0.059867399
102626	7512163068	178.3201789	281.8506022	1	0.87250419
102627	0.00016687	678.0584834	222.3335877	0	0.114110303
102628	2.80E+18	353.459466	657.6765828	0	0.595505198
102629	17044760.9	474.2964842	861.8303194	0	0.383715338
102630	1.5078E+13	533.7617201	697.9934866	1	0.992656282
102631	0.009720353	149.0540633	597.4108523	1	0.55296187
102632	2.26E-05	713.6296061	405.4843178	1	0.311470752
102633	2.84267E+12	785.8669052	581.5234666	1	0.562596365
102634	176.3266913	347.5634504	513.108247	1	0.75833727
102635	0.001335321	476.0331734	539.44197	0	0.392029368
102636	186.5722945	850.7560627	652.8274434	1	0.939026338
102637	0.066131824	567.1802257	439.4021454	1	0.539037384
102638	2180.965155	436.1820413	353.8085395	0	0.899833498
102639	60106001624	398.8259484	546.6628021	0	0.939103575
102640	35.12953735	135.071201	708.7697811	1	0.313255037
102641	162.7357943	617.6746692	798.181249	1	0.950976864
102642	2.06E-05	906.5051563	245.1283263	0	0.212100636
102643	0.15038706	662.8573122	592.1015363	1	0.30779399
102644	2.025357705	606.7522931	572.9709486	1	0.973019238
102645	13.24736456	306.7542005	572.8464974	0	0.613254641
102646	0.001820135	313.512688	278.3300256	1	0.087339519
102647	4.938762471	779.0923894	266.3808758	1	0.169282334
102648	7.29E-05	552.4797604	557.5012891	0	0.10107732
102649	7.997723889	521.912004	440.2669744	0	0.929654707
102650	25382329979	381.5869936	175.0537096	1	0.835423481
102651	0.000274389	312.604525	125.0334384	0	0.718292377
102652	0.261651457	360.6328442	713.6217507	0	0.249993058
102653	2.54E+17	459.5789181	702.4682263	0	0.006450509
102654	0.000344384	618.1118752	-54.06427232	0	0.010595486
102655	0.192639821	614.7340343	373.9003306	1	0.507448497
102656	26.99393276	542.2093986	440.8739475	0	0.971050863
102657	0.000348943	232.9325942	734.1254833	1	0.751443941
102658	1137.237747	160.963432	731.6342657	1	0.110174389
102659	0.003186467	337.1827752	594.8335918	0	0.411726768
102660	1610.808673	663.0257567	654.5083244	1	0.583841744
102661	105701.2844	303.9897395	373.9756973	0	0.700447624
102662	13053433195	532.4797287	478.4077039	0	0.002543543
102663	3.43137E+14	505.6361991	718.4719401	1	0.385510081
102664	0.480676212	503.0554077	590.3037989	0	0.265631229
102665	0.001114908	548.5792342	548.2426648	0	0.439447571
102666	8.98E-06	238.8562407	351.2903909	0	0.897218481
102667	288957.5626	665.9170485	377.2781767	1	0.821741115
102668	22.16132262	284.8835848	709.6671078	0	0.027305971
102669	1.069567578	295.0705851	735.1083875	0	0.850680098
102670	1.08E-06	78.65599821	112.1305713	0	0.524627835
102671	0.00027703	862.2051388	463.5194922	1	0.715669188
102672	627849.3655	539.5566306	502.6647641	1	0.715546855
102673	204905254	404.6692173	771.5482071	0	0.812062487
102674	997.9236385	256.9000746	630.1681433	0	0.98649439
102675	36.21966129	211.458483	508.3725267	1	0.981660776
102676	76092975739	706.1745861	396.4698313	1	0.842643092
102677	53258426.48	463.7566497	638.7786068	1	0.220320053
102678	42461357.18	376.3825034	633.9474937	1	0.383980702
102679	1.70E-05	82.7166074	637.0608101	1	0.077458877
102680	5.93E+17	581.7242342	403.7627939	1	0.728436621
102681	3.85357E+12	301.1526154	437.9340394	0	0.880052813
102682	51378.34635	615.0385654	827.7676239	1	0.486287288
102683	8.92E-05	221.0959799	403.9432346	1	0.853379028
102684	2.61E-06	314.8961922	698.3479911	0	0.424393815
102685	35184.72969	677.148365	391.7136514	1	0.197477505
102686	919.8868165	509.4297813	176.5298643	1	0.04490769
102687	0.590780815	425.7625728	951.2326532	0	0.657949748
102688	1.23E-06	260.6013344	665.3677293	0	0.520190674
102689	2516.474076	234.8915866	326.7441233	1	0.429911484
102690	0.53297234	504.7427584	179.2218727	0	0.338565645
102691	0.001283835	270.5439298	468.9598594	1	0.088946851
102692	27.01582373	696.9856809	467.9956611	0	0.637100747
102693	273255134.2	874.4737497	176.0406514	0	0.195215394
102694	8250.694434	419.3806521	633.9085449	0	0.239562844
102695	0.089674118	733.0223805	483.8913747	0	0.81920148
102696	6.10891E+13	496.7496699	241.0007338	1	0.209586668
102697	3.97E-05	178.3340781	549.5712851	1	0.351414569
102698	9771.879407	563.0906419	402.8340806	0	0.669337545
102699	0.002303044	371.5927528	633.8136709	1	0.360202868
102700	66.90431982	717.2522252	165.8643853	0	0.407016261
102701	0.013367104	466.9378128	645.6343922	0	0.379380607
102702	29425244099	504.9517642	112.1966844	1	0.323524888
102703	3275.348908	439.5010139	520.2177686	0	0.308173194
102704	1465.324159	433.4457272	685.6315085	0	0.796706832
102705	0.032541513	671.1742877	473.8148406	1	0.047788974
102706	1.430653604	740.7494124	308.5120952	0	0.387508937
102707	4396885.251	530.2358569	596.5339618	1	0.417368615
102708	7439816.474	527.8878966	723.3506943	0	0.428393806
102709	1464.307425	486.3654356	609.8453565	0	0.217662307
102710	5774613.309	498.3230696	605.7482239	0	0.07350623
102711	3.17414E+11	462.49512	451.0883927	1	0.824619462
102712	135614.2262	202.9789549	410.1570303	0	0.064287877
102713	1.309334713	504.4679854	578.3971608	0	0.139746924
102714	1145.040598	696.7420299	400.1214583	1	0.948000081
102715	2.14E+16	758.4343123	341.0620631	0	0.027425937
102716	365550230.5	610.1176176	463.9752601	0	0.799953107
102717	27.3245971	738.7711617	520.2643453	1	0.088125742
102718	10356052.94	654.423081	669.8007169	0	0.989590454
102719	0.160299251	586.1528459	690.9305508	1	0.593390888
102720	237681.4822	628.7146283	327.7121961	1	0.176908751
102721	1321830.756	158.3270246	286.9267365	1	0.998063577
102722	2.02028E+12	434.2844226	475.3469764	1	0.055494503
102723	0.009024867	312.7598934	415.6137101	0	0.858662202
102724	8.66E-06	474.2014887	674.4712387	0	0.425264414
102725	0.0074789	349.8822917	320.3850791	1	0.099919798
102726	3646266.707	577.5721316	324.8396028	0	0.84338391
102727	756044980.8	463.4617373	718.1993404	0	0.627669252
102728	100.2636008	385.8165254	626.4145365	1	0.691904169
102729	5.188800149	442.9556376	670.9060242	1	0.228944382
102730	50500019903	471.6035114	491.362914	0	0.280937776
102731	33000.35729	435.2254743	913.6347051	1	0.376850521
102732	35641.20805	552.4969055	493.0674562	0	0.748955446
102733	10235.83963	699.7264019	624.3878818	0	0.48031754
102734	1.12741E+12	317.9283799	542.2047392	0	0.025219877
102735	0.377069101	496.3549183	-51.24709304	1	0.024862995
102736	32547005360	724.0098059	516.0621098	1	0.659642436
102737	25878142.65	784.2256319	437.5920034	1	0.956160988
102738	0.000411515	759.7207354	429.9506143	0	0.917357765
102739	7769.991428	422.9947725	159.2630641	0	0.414005324
102740	4524867840	590.216529	648.5744931	0	0.975284965
102741	0.101038195	453.7699319	395.8724854	1	0.846159274
102742	206767588.9	361.3255419	363.7699855	1	0.364288244
102743	0.000139121	560.360232	608.7878035	0	0.417144875
102744	5.11E-06	366.5262365	657.8130165	1	0.109783909
102745	1.36E-05	828.7082955	770.8535581	0	0.024759988
102746	3.51E+18	664.1272825	650.3174553	0	0.232105282
102747	244.2030481	345.4396093	369.4117543	1	0.245474739
102748	11.46233303	729.1799451	567.1844251	0	0.381541884
102749	7.94E-05	516.3287337	569.702863	1	0.104976946
102750	0.000189181	741.8147619	650.7902848	1	0.818091658
102751	184.5158735	497.9214569	856.0560223	1	0.85943668
102752	4.50E-05	668.0263083	228.8730392	0	0.401029747
102753	0.0027455	292.4605244	846.6540991	0	0.117604957
102754	2.95703E+11	547.9248154	236.1278503	0	0.189152047
